idpozo,sigla,formprod,coordenadax,coordenaday
152139,PBE.Nq.PH-1547,HUIT,-69.1085,-37.2537
152140,PBE.Nq.PH-1555,AGRI,-69.0596,-37.2886
152141,PBE.Nq.PH-1555,HUIT,-69.0596,-37.2886
152142,PBE.Nq.PH-1559,HUIT,-69.09989,-37.298
152143,PBE.Nq.PH-1619,HUIT,-69.11614,-37.29476
152144,PBE.Nq.PH-1620,HUIT,-69.0849,-37.2987
152145,PBE.Nq.PH-1620,RAYO,-69.0849,-37.2987
152146,PBE.Nq.PH-1621,HUIT,-69.0868,-37.2952
152147,PBE.Nq.PH-1621,RAYO,-69.0868,-37.2952
152148,PBE.Nq.PH-1636,HUIT,-69.0507,-37.3044
152149,PBE.Nq.PH-1640,HUIT,-69.1269,-37.3246
152150,PBE.Nq.PH-1669,HUIT,-69.0895,-37.3294
152151,PBE.Nq.PH-1675,HUIT,-69.13919,-37.2456
152152,PBE.Nq.PH-1677,RAYO,-69.1189,-37.2383
152153,PBE.Nq.PH-1691,HUIT,-69.0894,-37.2736
152154,PBE.Nq.PH-1718,HUIT,-69.0655,-37.2869
152155,PBE.Nq.PH-1719,HUIT,-69.0697,-37.28221
152156,PBE.Nq.PH-1744,HUIT,-69.1172,-37.3421
152157,PBE.Nq.PH-1745,HUIT,-69.1522,-37.30721
152158,PBE.Nq.PH-1746,HUIT,-69.1524,-37.31671
152159,PBE.Nq.PH-1747,HUIT,-69.0775,-37.3264
152160,PBE.Nq.PH-1748,HUIT,-69.0933,-37.336
152161,PBE.Nq.PH-1749,HUIT,-69.1448,-37.3199
152162,PBE.Nq.PH-1751,HUIT,-69.0624,-37.3053
152163,PBE.Nq.PH-1770,HUIT,-69.0921,-37.2493
152164,PBE.Nq.PH-1810,HUIT,-69.065,-37.2993
152165,PBE.Nq.PH-1813,HUIT,-69.06201,-37.29828
152166,PBE.Nq.PH-1814,HUIT,-69.0854,-37.3295
152167,PBE.Nq.PH-1817,HUIT,-69.05381,-37.2904
152168,PBE.Nq.PH-1820,HUIT,-69.1014,-37.3106
152169,PBE.Nq.PH-1823,HUIT,-69.0974,-37.3295
152170,PBE.Nq.PH-1824,HUIT,-69.0933,-37.3293
152171,PBE.Nq.PH-1832,HUIT,-69.1297,-37.24471
152172,PBE.Nq.PH-1833,HUIT,-69.135,-37.24361
152173,PBE.Nq.PH-1859,HUIT,-69.0741,-37.2849
152174,PBE.Nq.PH-1878,HUIT,-69.0516,-37.2762
152175,PBE.Nq.PH-1880,RAYO,-69.0627,-37.2741
152176,PBE.Nq.PH-1882,HUIT,-69.0932,-37.2885
152177,PBE.Nq.PH-1887,HUIT,-69.0679,-37.26981
152178,PBE.Nq.PH-1888,HUIT,-69.063,-37.27011
152179,PBE.Nq.PH-1889,HUIT,-69.1128,-37.29131
152180,PBE.Nq.PH-1897,HUIT,-69.0508,-37.3045
152181,PBE.Nq.PH-1922,HUIT,-69.07209,-37.29966
152182,PBE.Nq.PH-1923,HUIT,-69.0684,-37.3029
152183,PBE.Nq.PH-1924,HUIT,-69.0623,-37.3053
152184,PBE.Nq.PH-1926,HUIT,-69.0683,-37.303
152185,PBE.Nq.PH-1927,HUIT,-69.0625,-37.3051
152186,PBE.Nq.PH-1928,HUIT,-69.0615,-37.3011
152187,PBE.Nq.PH-1929,HUIT,-69.0679,-37.2999
152188,PBE.Nq.PH-1930,HUIT,-69.0654,-37.3016
152189,PBE.Nq.PH-1931,AGRI,-69.0864,-37.33261
152190,PBE.Nq.PH-1932,HUIT,-69.1447,-37.31371
152191,PBE.Nq.PH-1933,HUIT,-69.0943,-37.33261
152192,PBE.Nq.PH-1938,HUIT,-69.10378,-37.31535
152193,PBE.Nq.PH-1939,HUIT,-69.1522,-37.31961
152194,PBE.Nq.PH-1940,HUIT,-69.1485,-37.31621
152195,PBE.Nq.PH-1941,HUIT,-69.1468,-37.31891
152196,PBE.Nq.PH-1943,HUIT,-69.0905,-37.33601
152197,PBE.Nq.PH-1956,HUIT,-69.1172,-37.32311
152198,PBE.Nq.PH-1966,HUIT,-69.1406,-37.31671
152199,PBE.Nq.PH-1981,HUIT,-69.072,-37.30211
152200,PBE.Nq.PH-1984,HUIT,-69.0683,-37.27321
152201,PBE.Nq.PH-1995,HUIT,-69.11632,-37.25441
152202,PBE.Nq.PH-2003,HUIT,-69.0926,-37.32641
152203,PBE.Nq.PH-2004,HUIT,-69.0894,-37.32631
152204,PBE.Nq.PH-2005,HUIT,-69.07,-37.30721
152205,PBE.Nq.PH-2006,HUIT,-69.0701,-37.30721
152206,PBE.Nq.PH-2007,HUIT,-69.1522,-37.32311
152207,PBE.Nq.PH-2008,HUIT,-69.0974,-37.33261
152208,PBE.Nq.PH-2011,HUIT,-69.0895,-37.33261
152209,PBE.Nq.PH-2012,HUIT,-69.0974,-37.33591
152210,PBE.Nq.PH-2013,AGRI,-69.1013,-37.33591
152211,PBE.Nq.PH-2013,HUIT,-69.1013,-37.33591
152212,PBE.Nq.PH-2014,HUIT,-69.0904,-37.30041
152213,PBE.Nq.PH-2015,HUIT,-69.0882,-37.30061
152214,PBE.Nq.PH-2015,RAYO,-69.0882,-37.30061
152215,PBE.Nq.PH-2018,HUIT,-69.0904,-37.30051
152216,PBE.Nq.PH-2034,HUIT,-69.0882,-37.30071
152217,PBE.Nq.PH-2037,AGRI,-69.1011,-37.32321
152218,PBE.Nq.PH-2040,HUIT,-69.0593,-37.27861
152219,PBE.Nq.PH-2064,RAYO,-69.0987,-37.28581
152220,PBE.Nq.PH-2066,HUIT,-69.10809,-37.29187
152221,PBE.Nq.PH.IA-1501,HUIT,-69.1349,-37.309
152222,PBE.Nq.PH.IA-1504,HUIT,-69.1236,-37.3089
152223,PBE.Nq.PH.IA-1506,HUIT,-69.1427,-37.309
152224,PBE.Nq.PH.IA-1507,HUIT,-69.1388,-37.3091
152225,PBE.Nq.PH.IA-1514,AGRI,-69.0561,-37.2925
152226,PBE.Nq.PH.IA-1514,RAYO,-69.0561,-37.2925
152227,PBE.Nq.PH.IA-1623,HUIT,-69.0679,-37.2998
152228,PBE.Nq.PH.IA-1624,HUIT,-69.1144,-37.2966
152229,PBE.Nq.PH.IA-1625,HUIT,-69.1108,-37.2967
152230,PBE.Nq.PH.IA-1626,HUIT,-69.10681,-37.2956
152231,PBE.Nq.PH.IA-1627,HUIT,-69.0761,-37.2925
152232,PBE.Nq.PH.IA-1629,RAYO,-69.06889,-37.291
152233,PBE.Nq.PH.IA-1631,AGRI,-69.0601,-37.2931
152234,PBE.Nq.PH.IA-1631,HUIT,-69.0601,-37.2931
152235,PBE.Nq.PH.IA-1631,RAYO,-69.0601,-37.2931
152236,PBE.Nq.PH.IA-1632,HUIT,-69.0614,-37.2909
152237,PBE.Nq.PH.IA-1632,RAYO,-69.0614,-37.2909
152238,PBE.Nq.PH.IA-1633,AGRI,-69.0967,-37.2918
152239,PBE.Nq.PH.IA-1633,RAYO,-69.0967,-37.2918
152240,PBE.Nq.PH.IA-1634,HUIT,-69.0998,-37.29801
152241,PBE.Nq.PH.IA-1637,HUIT,-69.13159,-37.3277
152242,PBE.Nq.PH.IA-1638,HUIT,-69.123,-37.3279
152243,PBE.Nq.PH.IA-1639,HUIT,-69.1309,-37.3242
152244,PBE.Nq.PH.IA-1641,HUIT,-69.1229,-37.3246
152245,PBE.Nq.PH.IA-1642,HUIT,-69.119,-37.3247
152246,PBE.Nq.PH.IA-1643,HUIT,-69.0717,-37.3117
152247,PBE.Nq.PH.IA-1644,HUIT,-69.0718,-37.3096
152248,PBE.Nq.PH.IA-1646,HUIT,-69.0647,-37.3091
152249,PBE.Nq.PH.IA-1647,AGRI,-69.0624,-37.3052
152250,PBE.Nq.PH.IA-1647,HUIT,-69.0624,-37.3052
152251,PBE.Nq.PH.IA-1648,HUIT,-69.0654,-37.3015
152252,PBE.Nq.PH.IA-1649,HUIT,-69.1271,-37.3184
152253,PBE.Nq.PH.IA-1650,HUIT,-69.1033,-37.309
152254,PBE.Nq.PH.IA-1651,HUIT,-69.0985,-37.3096
152255,PBE.Nq.PH.IA-1652,HUIT,-69.0952,-37.3096
152256,PBE.Nq.PH.IA-1654,HUIT,-69.0992,-37.3122
152257,PBE.Nq.PH.IA-1656,HUIT,-69.0901,-37.312
152258,PBE.Nq.PH.IA-1657,HUIT,-69.10372,-37.31539
152259,PBE.Nq.PH.IA-1658,HUIT,-69.09927,-37.31505
152260,PBE.Nq.PH.IA-1659,HUIT,-69.1034,-37.3184
152261,PBE.Nq.PH.IA-1660,HUIT,-69.0997,-37.3179
152262,PBE.Nq.PH.IA-1661,HUIT,-69.10739,-37.3215
152263,PBE.Nq.PH.IA-1662,HUIT,-69.1034,-37.3217
152264,PBE.Nq.PH.IA-1663,HUIT,-69.0997,-37.3215
152265,PBE.Nq.PH.IA-1664,HUIT,-69.1472,-37.3089
152266,PBE.Nq.PH.IA-1665,HUIT,-69.1346,-37.3121
152267,PBE.Nq.PH.IA-1666,HUIT,-69.131,-37.3121
152268,PBE.Nq.PH.IA-1668,HUIT,-69.1225,-37.31871
152269,PBE.Nq.PH.IA-1679,RAYO,-69.09625,-37.28614
152270,PBE.Nq.PH.IA-1684,AGRI,-69.08481,-37.29752
152271,PBE.Nq.PH.IA-1684,HUIT,-69.08481,-37.29752
152272,PBE.Nq.PH.IA-1684,RAYO,-69.08481,-37.29752
152273,PBE.Nq.PH.IA-1714,HUIT,-69.0633,-37.2851
152274,PBE.Nq.PH.IA-1715,HUIT,-69.0599,-37.2835
152275,PBE.Nq.PH.IA-1721,HUIT,-69.1344,-37.3153
152276,PBE.Nq.PH.IA-1722,HUIT,-69.131,-37.3156
152277,PBE.Nq.PH.IA-1723,HUIT,-69.1269,-37.3152
152278,PBE.Nq.PH.IA-1724,HUIT,-69.1386,-37.315
152279,PBE.Nq.PH.IA-1725,HUIT,-69.1468,-37.3188
152280,PBE.Nq.PH.IA-1726,HUIT,-69.1428,-37.3188
152281,PBE.Nq.PH.IA-1727,HUIT,-69.1389,-37.3182
152282,PBE.Nq.PH.IA-1728,HUIT,-69.135,-37.3186
152283,PBE.Nq.PH.IA-1729,HUIT,-69.1307,-37.3184
152284,PBE.Nq.PH.IA-1730,HUIT,-69.1468,-37.3218
152285,PBE.Nq.PH.IA-1731,HUIT,-69.1357,-37.3216
152286,PBE.Nq.PH.IA-1732,AGRI,-69.1189,-37.3121
152287,PBE.Nq.PH.IA-1732,HUIT,-69.1189,-37.3121
152288,PBE.Nq.PH.IA-1732,RAYO,-69.1189,-37.3121
152289,PBE.Nq.PH.IA-1733,HUIT,-69.0952,-37.3213
152290,PBE.Nq.PH.IA-1735,AGRI,-69.1229,-37.3122
152291,PBE.Nq.PH.IA-1735,HUIT,-69.1229,-37.3122
152292,PBE.Nq.PH.IA-1736,HUIT,-69.139,-37.3277
152293,PBE.Nq.PH.IA-1737,HUIT,-69.1389,-37.3309
152294,PBE.Nq.PH.IA-1738,HUIT,-69.1231,-37.3309
152295,PBE.Nq.PH.IA-1740,HUIT,-69.1311,-37.3214
152296,PBE.Nq.PH.IA-1742,HUIT,-69.1426,-37.3216
152297,PBE.Nq.PH.IA-1831,HUIT,-69.1298,-37.24471
152298,PBE.Nq.PH.IA-1831,RAYO,-69.1298,-37.24471
152299,PBE.Nq.PH.IA-1855,HUIT,-69.06212,-37.29821
152300,PBE.Nq.PH.IA-1855,RAYO,-69.06212,-37.29821
152301,PBE.Nq.PH.IA-1860,HUIT,-69.06801,-37.2799
152302,PBE.Nq.PH.IA-1861,AGRI,-69.1044,-37.29281
152303,PBE.Nq.PH.IA-1861,HUIT,-69.1044,-37.29281
152304,PBE.Nq.PH.IA-1862,HUIT,-69.1018,-37.29161
152305,PBE.Nq.PH.IA-1862,RAYO,-69.1018,-37.29161
152306,PBE.Nq.PH.IA-1867,HUIT,-69.0868,-37.29711
152307,PBE.Nq.PH.IA-1868,HUIT,-69.0833,-37.29281
152308,PBE.Nq.PH.IA-1871,HUIT,-69.0948,-37.29371
152309,PBE.Nq.PH.IA-1873,HUIT,-69.0972,-37.29561
152310,PBE.Nq.PH.IA-1875,AGRI,-69.0946,-37.29711
152311,PBE.Nq.PH.IA-1875,HUIT,-69.0946,-37.29711
152312,PBE.Nq.PH.IA-1875,RAYO,-69.0946,-37.29711
152313,PBE.Nq.PH.IA-1876,HUIT,-69.0913,-37.29591
152314,PBE.Nq.PH.IA-1877,HUIT,-69.1101,-37.29411
152315,PBE.Nq.PH.IA-1894,HUIT,-69.0508,-37.30441
152316,PBE.Nq.PH.IA-1898,HUIT,-69.1228,-37.31451
152317,PBE.Nq.PH.IA-1899,HUIT,-69.1181,-37.31551
152318,PBE.Nq.PH.IA-1900,HUIT,-69.1191,-37.31841
152319,PBE.Nq.PH.IA-1904,HUIT,-69.096,-37.32441
152320,PBE.Nq.PH.IA-1906,HUIT,-69.1387,-37.33411
152321,PBE.Nq.PH.IA-1908,HUIT,-69.0915,-37.32451
152322,PBE.Nq.PH.IA-1909,HUIT,-69.0932,-37.32931
152323,PBE.Nq.PH.IA-1910,HUIT,-69.0893,-37.32941
152324,PBE.Nq.PH.IA-1912,HUIT,-69.1429,-37.31501
152325,PBE.Nq.PH.IA-1913,HUIT,-69.1271,-37.32131
152326,PBE.Nq.PH.IA-1914,HUIT,-69.1226,-37.32181
152327,PBE.Nq.PH.IA-1915,HUIT,-69.1188,-37.32161
152328,PBE.Nq.PH.IA-1916,HUIT,-69.111,-37.32161
152329,PBE.Nq.PH.IA-1917,HUIT,-69.1393,-37.31261
152330,PBE.Nq.PH.IA-1919,HUIT,-69.1071,-37.32471
152331,PBE.Nq.PH.IA-1920,HUIT,-69.1429,-37.31241
152332,PBE.Nq.PH.IA-1936,HUIT,-69.0613,-37.27791
152333,PBE.Nq.PH.IA-1936,RAYO,-69.0613,-37.27791
152334,PBE.Nq.PH.IA-1953,HUIT,-69.0649,-37.29941
152335,PBE.Nq.PH.IA-1959,HUIT,-69.1229,-37.33401
152336,PBE.Nq.PH.IA-1976,HUIT,-69.0657,-37.27121
152337,PBE.Nq.PH.IA-1976,RAYO,-69.0657,-37.27121
152338,PBE.Nq.PH.IA-1977,RAYO,-69.0703,-37.27051
152339,PBE.Nq.PH.IA-2036,RAYO,-69.1012,-37.28461
152340,PC.Md.NPH-1096h,HUIT,-69.0416,-37.30441
152341,PC.Md.NPH.IA-1118,HUIT,-69.0412,-37.29351
152342,PC.Nq.PH-1001,AGRI,-69.0509,-37.2742
152343,PC.Nq.PH-1001,HUIT,-69.0509,-37.2742
152344,PC.Nq.PH-1003,HUIT,-69.0518,-37.2875
152345,PC.Nq.PH-1028,HUIT,-69.0563,-37.2791
152346,PC.Nq.PH-1029,HUIT,-69.0625,-37.2789
152347,PC.Nq.PH-1041,AGRI,-69.0516,-37.2785
152348,PC.Nq.PH-1041,HUIT,-69.0516,-37.2785
152349,PC.Nq.PH-1042,HUIT,-69.1152,-37.3027
152350,PC.Nq.PH-1043,HUIT,-69.1111,-37.3025
152351,PC.Nq.PH-1066,HUIT,-69.11339,-37.2747
152352,PC.Nq.PH-1079,HUIT,-69.0911,-37.2994
152353,PC.Nq.PH-1083,AGRI,-69.1085,-37.2879
152354,PC.Nq.PH-1083,HUIT,-69.1085,-37.2879
152355,PC.Nq.PH-1093,HUIT,-69.0505,-37.2712
152356,PC.Nq.PH-1097,HUIT,-69.0739,-37.2789
152357,PC.Nq.PH-1104,RAYO,-69.0652,-37.2736
152358,PC.Nq.PH-1113,HUIT,-69.1321,-37.2609
152359,PC.Nq.PH-1114,HUIT,-69.1581,-37.2512
152360,PC.Nq.PH-1117,HUIT,-69.0518,-37.2837
152361,PC.Nq.PH-1141h,RAYO,-69.06141,-37.2895
152362,PC.Nq.PH-1171,HUIT,-69.1114,-37.2543
152363,PC.Nq.PH-1180,RAYO,-69.0913,-37.2629
152364,PC.Nq.PH-1188,HUIT,-69.0616,-37.3011
152365,PC.Nq.PH-1188,RAYO,-69.0616,-37.3011
152366,PC.Nq.PH-1189,HUIT,-69.0952,-37.2958
152367,PC.Nq.PH-1209,HUIT,-69.1219,-37.2613
152368,PC.Nq.PH-1213,HUIT,-69.1222,-37.2703
152369,PC.Nq.PH-1214,HUIT,-69.1238,-37.2711
152370,PC.Nq.PH-1230,HUIT,-69.1018,-37.2575
152371,PC.Nq.PH-1231h,HUIT,-69.071,-37.316
152372,PC.Nq.PH-1235,HUIT,-69.1329,-37.3041
152373,PC.Nq.PH-1236,HUIT,-69.1333,-37.3009
152374,PC.Nq.PH-1277,HUIT,-69.1231,-37.2672
152375,PC.Nq.PH-1312,HUIT,-69.0697,-37.3105
152376,PC.Nq.PH-1315,HUIT,-69.1273,-37.2979
152377,PC.Nq.PH-1352,HUIT,-69.077,-37.2944
152378,PC.Nq.PH-1353,HUIT,-69.0742,-37.2939
152379,PC.Nq.PH-1354,AGRI,-69.0715,-37.2842
152380,PC.Nq.PH-1354,HUIT,-69.0715,-37.2842
152381,PC.Nq.PH-1368,HUIT,-69.1184,-37.2763
152382,PC.Nq.PH-1370,HUIT,-69.1152,-37.2756
152383,PC.Nq.PH-1371,HUIT,-69.063,-37.3173
152384,PC.Nq.PH-1371,RAYO,-69.063,-37.3173
152385,PC.Nq.PH-1372,HUIT,-69.0589,-37.3174
152386,PC.Nq.PH-1384,HUIT,-69.0954,-37.3003
152387,PC.Nq.PH-1385,HUIT,-69.0993,-37.3003
152388,PC.Nq.PH-1387st,AGRI,-69.08864,-37.30252
152389,PC.Nq.PH-1387st,HUIT,-69.08863816,-37.3025176
152390,PC.Nq.PH-1387st,RAYO,-69.08864,-37.30252
152391,PC.Nq.PH-1391,HUIT,-69.066,-37.3163
152392,PC.Nq.PH-1397,HUIT,-69.145,-37.3073
152393,PC.Nq.PH-1398,HUIT,-69.1448,-37.3005
152394,PC.Nq.PH-1410,HUIT,-69.0633,-37.3204
152395,PC.Nq.PH-1411,HUIT,-69.1162,-37.2976
152396,PC.Nq.PH-1412,HUIT,-69.1238,-37.2987
152397,PC.Nq.PH-1413,HUIT,-69.1203,-37.2987
152398,PC.Nq.PH-1419,HUIT,-69.15,-37.3071
152399,PC.Nq.PH-1437,HUIT,-69.1212,-37.2689
152400,PC.Nq.PH-1441,HUIT,-69.1329,-37.2439
152401,PC.Nq.PH-1457,HUIT,-69.1193,-37.2645
152402,PC.Nq.PH-1515,HUIT,-69.1491,-37.3039
152403,PC.Nq.PH.IA-1022,HUIT,-69.0871,-37.312
152404,PC.Nq.PH.IA-1044,HUIT,-69.1073,-37.3025
152405,PC.Nq.PH.IA-1045,HUIT,-69.1149,-37.3057
152406,PC.Nq.PH.IA-1046,HUIT,-69.1112,-37.3057
152407,PC.Nq.PH.IA-1047,HUIT,-69.1071,-37.3057
152408,PC.Nq.PH.IA-1078(I),AGRI,-69.0536,-37.2742
152409,PC.Nq.PH.IA-1078(I),HUIT,-69.0536,-37.2742
152410,PC.Nq.PH.IA-1090,RAYO,-69.0597,-37.2749
152411,PC.Nq.PH.IA-1092,HUIT,-69.05679,-37.2771
152412,PC.Nq.PH.IA-1101,AGRI,-69.0566,-37.2859
152413,PC.Nq.PH.IA-1105,AGRI,-69.0766,-37.279
152414,PC.Nq.PH.IA-1105,HUIT,-69.0766,-37.279
152415,PC.Nq.PH.IA-1105,RAYO,-69.0766,-37.279
152416,PC.Nq.PH.IA-1107,AGRI,-69.07083,-37.27875
152417,PC.Nq.PH.IA-1107,RAYO,-69.07083,-37.27875
152418,PC.Nq.PH.IA-1122,RAYO,-69.0742,-37.2747
152419,PC.Nq.PH.IA-1123,AGRI,-69.1077,-37.2796
152420,PC.Nq.PH.IA-1123,RAYO,-69.1077,-37.2796
152421,PC.Nq.PH.IA-1133,AGRI,-69.05181,-37.2685
152422,PC.Nq.PH.IA-1134,RAYO,-69.05329,-37.2702
152423,PC.Nq.PH.IA-1135,HUIT,-69.1342,-37.2575
152424,PC.Nq.PH.IA-1157,RAYO,-69.09281,-37.2833
152425,PC.Nq.PH.IA-1169,RAYO,-69.0764,-37.2697
152426,PC.Nq.PH.IA-1182,AGRI,-69.11589,-37.2582
152427,PC.Nq.PH.IA-1182,HUIT,-69.11589,-37.2582
152428,PC.Nq.PH.IA-1182,RAYO,-69.11589,-37.2582
152429,PC.Nq.PH.IA-1223,HUIT,-69.1506,-37.3323
152430,PC.Nq.PH.IA-1239,HUIT,-69.10955,-37.29821
152431,PC.Nq.PH.IA-1243,HUIT,-69.1299,-37.2987
152432,PC.Nq.PH.IA-1254,HUIT,-69.10153,-37.30406
152433,PC.Nq.PH.IA-1255,HUIT,-69.10155,-37.30411
152434,PC.Nq.PH.IA-1257,HUIT,-69.093,-37.3164
152435,PC.Nq.PH.IA-1259,HUIT,-69.093,-37.3163
152436,PC.Nq.PH.IA-1260,HUIT,-69.0934,-37.3164
152437,PC.Nq.PH.IA-1261,HUIT,-69.12071,-37.3042
152438,PC.Nq.PH.IA-1265,HUIT,-69.12902,-37.30403
152439,PC.Nq.PH.IA-1266,HUIT,-69.1208,-37.3042
152440,PC.Nq.PH.IA-1282,HUIT,-69.12071,-37.30416
152441,PC.Nq.PH.IA-1283,HUIT,-69.12077,-37.30416
152442,PC.Nq.PH.IA-1285,HUIT,-69.12908,-37.30399
152443,PC.Nq.PH.IA-1286,HUIT,-69.13697,-37.30399
152444,PC.Nq.PH.IA-1287,HUIT,-69.13703,-37.30399
152445,PC.Nq.PH.IA-1318,AGRI,-69.0593,-37.3043
152446,PC.Nq.PH.IA-1318,HUIT,-69.0593,-37.3043
152447,PC.Nq.PH.IA-1320,HUIT,-69.0954,-37.3059
152448,PC.Nq.PH.IA-1321,HUIT,-69.0951,-37.3027
152449,PC.Nq.PH.IA-1322,HUIT,-69.0675,-37.3061
152450,PC.Nq.PH.IA-1323,HUIT,-69.0682,-37.303
152451,PC.Nq.PH.IA-1324,HUIT,-69.0721,-37.3022
152452,PC.Nq.PH.IA-1325,HUIT,-69.07241,-37.3059
152453,PC.Nq.PH.IA-1326,HUIT,-69.0753,-37.3054
152454,PC.Nq.PH.IA-1327,AGRI,-69.0753,-37.3027
152455,PC.Nq.PH.IA-1327,HUIT,-69.0753,-37.3027
152456,PC.Nq.PH.IA-1329,AGRI,-69.0795,-37.3059
152457,PC.Nq.PH.IA-1329,HUIT,-69.0795,-37.3059
152458,PC.Nq.PH.IA-1329,RAYO,-69.0795,-37.3059
152459,PC.Nq.PH.IA-1330,AGRI,-69.0844,-37.3062
152460,PC.Nq.PH.IA-1330,HUIT,-69.0844,-37.3062
152461,PC.Nq.PH.IA-1333,HUIT,-69.07214,-37.29962
152462,PC.Nq.PH.IA-1333,RAYO,-69.07214,-37.29962
152463,PC.Nq.PH.IA-1334,AGRI,-69.0763,-37.3001
152464,PC.Nq.PH.IA-1334,HUIT,-69.0763,-37.3001
152465,PC.Nq.PH.IA-1334,RAYO,-69.0763,-37.3001
152466,PC.Nq.PH.IA-1335,HUIT,-69.0796,-37.2961
152467,PC.Nq.PH.IA-1336,HUIT,-69.0845,-37.2998
152468,PC.Nq.PH.IA-1338,HUIT,-69.14421,-37.30474
152469,PC.Nq.PH.IA-1340,HUIT,-69.1265,-37.3284
152470,PC.Nq.PH.IA-1341,HUIT,-69.0868,-37.3151
152471,PC.Nq.PH.IA-1342,HUIT,-69.0839,-37.3152
152472,PC.Nq.PH.IA-1344,HUIT,-69.1043,-37.2995
152473,PC.Nq.PH.IA-1382,AGRI,-69.0759,-37.296
152474,PC.Nq.PH.IA-1382,HUIT,-69.0759,-37.296
152475,PC.Nq.PH.IA-1382,RAYO,-69.0759,-37.296
152476,PC.Nq.PH.IA-1386,AGRI,-69.1028,-37.2968
152477,PC.Nq.PH.IA-1386,HUIT,-69.1028,-37.2968
152478,PC.Nq.PH.IA-1386,RAYO,-69.1028,-37.2968
152479,PC.Nq.PH.IA-1390,HUIT,-69.1253,-37.2519
152480,PC.Nq.PH.IA-1390,RAYO,-69.1253,-37.2519
152481,PC.Nq.PH.IA-1420,HUIT,-69.1473,-37.3055
152482,PC.Nq.PH.IA-1421,HUIT,-69.1469,-37.3024
152483,PC.Nq.PH.IA-1422,HUIT,-69.1152,-37.2993
152484,PC.Nq.PH.IA-1423,HUIT,-69.1193,-37.2997
152485,PC.Nq.PH.IA-1424,HUIT,-69.12289,-37.2996
152486,PC.Nq.PH.IA-1425,HUIT,-69.1264,-37.2996
152487,PC.Nq.PH.IA-1426,HUIT,-69.0871,-37.3056
152488,PC.Nq.PH.IA-1427,HUIT,-69.0914,-37.3058
152489,PC.Nq.PH.IA-1428,HUIT,-69.0913,-37.3033
152490,PC.Nq.PH.IA-1428,RAYO,-69.0913,-37.3033
152491,PC.Nq.PH.IA-1429,AGRI,-69.08841,-37.3007
152492,PC.Nq.PH.IA-1429,HUIT,-69.08841,-37.3007
152493,PC.Nq.PH.IA-1429,RAYO,-69.08841,-37.3007
152494,PC.Nq.PH.IA-1431,AGRI,-69.052,-37.3
152495,PC.Nq.PH.IA-1432,AGRI,-69.06121,-37.307
152496,PC.Nq.PH.IA-1432,HUIT,-69.06121,-37.307
152497,PC.Nq.PH.IA-1433,AGRI,-69.0597,-37.313
152498,PC.Nq.PH.IA-1433,HUIT,-69.0597,-37.313
152499,PC.Nq.PH.IA-1433,RAYO,-69.0597,-37.313
152500,PC.Nq.PH.IA-1434,AGRI,-69.0589,-37.3144
152501,PC.Nq.PH.IA-1434,HUIT,-69.0589,-37.3144
152502,PC.Nq.PH.IA-1436,RAYO,-69.08,-37.2944
152503,PC.Nq.PH.IA-1445,AGRI,-69.05161,-37.2898
152504,PC.Nq.PH.IA-1445,HUIT,-69.05161,-37.2898
152505,PC.Nq.PH.IA-1445,RAYO,-69.05161,-37.2898
152506,PC.Nq.PH.IA-1489,AGRI,-69.0524,-37.3063
152507,PC.Nq.PH.IA-1489,HUIT,-69.0524,-37.3063
152508,PC.Nq.PH.IA-1490,AGRI,-69.0523,-37.3025
152509,PC.Nq.PH.IA-1490,HUIT,-69.0523,-37.3025
152510,PC.Nq.PH.a-1183,HUIT,-69.1195,-37.3339
152511,PC.Nq.PH.x-1190,HUIT,-69.07431326,-37.24849183
152512,YPF.Md.NPH-130,HUIT,-69.0424,-37.29491
152513,YPF.Nq.PH.a-9,HUIT,-69.1132,-37.3072
152514,YPF.Nq.PH-109,HUIT,-69.14943278,-37.25890936
152515,YPF.Nq.PH-127,RAYO,-69.1154,-37.272
152516,YPF.Nq.PH-152,RAYO,-69.0933,-37.2948
152517,YPF.Nq.PH-172,AGRI,-69.0525,-37.3077
152518,YPF.Nq.PH-172,HUIT,-69.0525,-37.3077
152519,YPF.Nq.PH-180,AGRI,-69.1276,-37.2817
152520,YPF.Nq.PH-181,HUIT,-69.06021528,-37.30385074
152521,YPF.Nq.PH-181,RAYO,-69.06022,-37.30385
152522,YPF.Nq.PH-182,HUIT,-69.09979255,-37.2959309
152523,YPF.Nq.PH-184,HUIT,-69.0924,-37.2948
152524,YPF.Nq.PH-185,HUIT,-69.1041,-37.2908
152525,YPF.Nq.PH-194,HUIT,-69.10504907,-37.25838003
152526,YPF.Nq.PH-196,HUIT,-69.10989,-37.2562
152527,YPF.Nq.PH-204,HUIT,-69.0875,-37.2993
152528,YPF.Nq.PH-20,HUIT,-69.04926974,-37.29035899
152529,YPF.Nq.PH-20,RAYO,-69.04926974,-37.29035899
152530,YPF.Nq.PH-212,HUIT,-69.1041,-37.2947
152531,YPF.Nq.PH-213,HUIT,-69.09909244,-37.29098119
152532,YPF.Nq.PH-217,AGRI,-69.11006677,-37.2902786
152533,YPF.Nq.PH-217,HUIT,-69.11006677,-37.2902786
152534,YPF.Nq.PH-223,HUIT,-69.1299,-37.2698
152535,YPF.Nq.PH-223,RAYO,-69.1299,-37.2698
